Sample description,Treatment,Time,14-3-3-beta-R-V,14-3-3-zeta-R-V,4E-BP1-R-V,4E-BP1_pS65-R-V,53BP1-R-V,A-Raf-R-V,ACC1-R-C,ACC_pS79-R-V,ADAR1-M-V,Akt-R-V,Akt_pS473-R-V,Akt_pT308-R-V,AMPK-a2_pS345-R-V,AMPKa-R-C,AMPKa_pT172-R-C,Annexin-I-M-V,Annexin-VII-M-V,AR-R-V,ARID1A-R-C,Atg3-R-V,Atg7-R-V,ATM-R-V,ATM_pS1981-R-V,ATR_pS428-R-C,Aurora-B-R-V,Axl-R-V,b-Actin-R-C,b-Catenin-R-V,b-Catenin_pT41_S45-R-V,B-Raf-R-C,B-Raf_pS445-R-V,B7-H4-R-C,Bad_pS112-R-V,Bak-R-C,BAP1-M-V,Bax-R-V,Bcl-xL-R-V,Bcl2-M-V,Beclin-G-C,Bid-R-C,Bim-R-V,BiP-GRP78-M-C,BRD4-R-V,c-Abl-R-V,c-IAP2-R-C,c-Jun_pS73-R-V,c-Kit-R-V,c-Myc-R-C,C-Raf-R-C,C-Raf_pS338-R-V,Caspase-3-R-C,Caspase-7-cleaved-R-C,Caspase-8-M-Q,Caveolin-1-R-V,CD134-R-V,CD171-M-V,CD20-R-C,CD29-M-V,CD44-M-C,CD45-M-V,CD49b-M-V,cdc25C-R-V,Cdc2_pY15-R-C,CDK1-R-C,Chk1-M-C,Chk1_pS296-R-V,Chk2-M-V,Chk2_pT68-R-C,Claudin-7-R-V,COG3-R-V,Collagen-VI-R-V,Connexin-43-R-C,Cox-IV-R-V,Cox2-R-C,Creb-R-C,Cyclin-B1-R-V,Cyclin-D1-R-V,Cyclin-D3-M-V,Cyclin-E1-M-V,Cyclophilin-F-M-V,D-a-Tubulin-R-V,DJ1-R-V,DM-Histone-H3-R-V,DM-K9-Histone-H3-R-C,DUSP4-R-V,E-Cadherin-R-V,E2F1-M-V,eEF2-R-C,eEF2K-R-V,EGFR-R-V,EGFR_pY1173-R-V,eIF4E-R-V,eIF4E_pS209-R-V,eIF4G-R-C,Elk1_pS383-R-C,EMA-M-C,ENY2-M-C,ER-R-V,ER-a_pS118-R-V,ERCC1-M-V,ERCC5-R-C,Ets-1-R-V,FAK-R-C,FAK_pY397-R-V,FASN-R-V,FoxM1-R-V,FoxO3a-R-C,FoxO3a_pS318_S321-R-C,G6PD-R-V,Gab2-R-V,GATA3-M-V,GATA6-R-C,GCLM-R-C,GCN5L2-R-V,Glutamate-D1-2-R-C,Glutaminase-R-C,Granzyme-B-R-V,GSK-3a-b-M-V,GSK-3a-b_pS21_S9-R-V,Gys-R-V,Gys_pS641-R-V,H2AX_pS140-M-C,HER2-M-V,HER2_pY1248-R-C,HER3-R-V,HER3_pY1289-R-C,Heregulin-R-V,HES1-R-V,Hexokinase-II-R-V,Hif-1-alpha-M-C,Histone-H3-R-V,HSP27-M-C,HSP27_pS82-R-V,HSP70-R-C,IGF1R_pY1135_Y1136-R-V,IGFBP2-R-V,IGFRb-R-C,INPP4b-R-V,IR-b-R-C,IRF-1-R-C,IRS1-R-V,Jagged1-R-V,Jak2-R-V,JNK2-R-C,JNK_pT183_Y185-R-V,LC3A-B-R-C,Lck-R-V,LDHA-R-C,LRP6_pS1490-R-V,MAPK_pT202_Y204-R-V,Mcl-1-R-V,MCT4-R-V,MDM2_pS166-R-V,MEK1-R-V,MEK1_pS217_S221-R-V,MERIT40_pS29-R-V,Merlin-R-C,MIF-R-C,MIG6-M-V,MMP2-R-V,Mnk1-R-V,MSH6-R-C,MSI2-R-C,mTOR-R-V,mTOR_pS2448-R-C,Myosin-11-R-V,Myosin-IIa_pS1943-R-V,Myt1-R-C,N-Ras-M-V,NAPSIN-A-R-C,NDRG1_pT346-R-V,NDUFB4-M-V,NF-kB-p65_pS536-R-C,Notch1-R-V,Notch3-R-C,Oct-4-R-C,P-Cadherin-R-C,P-Met_pY1234_Y1235-R-V,p16INK4a-R-V,p21-R-V,p27-Kip-1-R-V,p27_pT198-R-V,p38-MAPK-R-V,p38_pT180_Y182-R-V,p44-42-MAPK-R-V,p53-R-C,p70-S6K1-R-V,p70-S6K_pT389-R-V,p90RSK_pT573-R-C,PAI-1-M-V,PAICS-R-C,PAK1-R-V,PAK4-R-V,PAR-R-C,PARP-R-V,Paxillin-R-C,PCNA-M-C,PD-L1-R-C,Pdcd4-R-C,PDGFR-b-R-V,PDHK1-R-C,PDK1-R-V,PDK1_pS241-R-V,PEA-15-R-V,PEA-15_pS116-R-V,PI3K-p110-a-R-C,PI3K-p110-b-M-C,PI3K-p85-R-V,PKA-a-R-V,PKC-b-II_pS660-R-V,PKC-delta_pS664-R-V,PKCa-R-V,PKM2-R-C,PLC-gamma2_pY759-R-C,PLK1-R-C,PMS2-R-V,Porin-M-V,PR-R-V,PRAS40-M-C,PRAS40_pT246-R-V,PREX1-R-V,PTEN-R-V,Rab11-R-C,Rab25-R-V,Rad50-R-V,Rad51-R-V,Raptor-R-V,Rb-M-Q,RBM15-R-V,Rb_pS807_S811-R-V,Rheb-M-C,Rictor-R-C,Rictor_pT1135-R-V,RIP-R-C,RPA32_pS4_S8-R-C,RSK-R-C,S6-M-V,S6_pS235_S236-R-V,S6_pS240_S244-R-V,SCD-M-V,SDHA-R-V,SF2-M-V,Shc_pY317-R-V,SHP-2_pY542-R-C,SLC1A5-R-C,Slfn11-G-C,Smac-M-Q,Smad1-R-V,Smad3-R-V,Smad4-M-V,Snail-M-Q,SOD1-M-V,SOD2-R-V,Sox2-R-V,Src-M-V,Src_pY416-R-V,Src_pY527-R-V,Stat3-R-C,Stat3_pY705-R-V,Stat5a-R-V,Stathmin-1-R-V,Syk-M-V,Tau-M-C,TAZ-R-V,TFAM-R-V,TFRC-R-V,TIGAR-R-V,Transglutaminase-M-V,TRIM25-R-C,TSC1-R-C,TTF1-R-V,Tuberin-R-V,Tuberin_pT1462-R-V,TUFM-R-V,TWIST-M-C,Tyro3-R-V,U-Histone-H2B-R-C,UBAC1-R-V,UGT1A-M-V,ULK1_pS757-R-C,VASP-R-V,VEGFR-2-R-V,VHL-EPPK1-M-C,Wee1-R-C,Wee1_pS642-R-C,WIPI1-R-C,WIPI2-R-C,XBP-1-G-C,XPA-M-V,XPF-R-C,XRCC1-R-C,YAP-R-C,YAP_pS127-R-V,YB1_pS102-R-V,ZAP-70-R-C,,
02_RPPA_null1_00,Control,0,0.056983674,-0.020651775,0.070744975,-0.086244016,-0.032885758,0.095053578,0.091293184,-0.762061814,-0.053165901,-0.33179316,0.599937098,0.350581959,0.028373382,-0.057801405,-0.708114843,-0.047587076,0.071156021,-0.130114015,-0.058933661,0.049839243,0.074633471,-0.010631648,-0.055242811,-0.051894838,-0.0645118,0.007455162,-0.089251206,-0.20936054,0.060778106,0.004294563,-0.210317784,0.089508963,0.028390903,0.005148484,0.054649185,-0.021397414,-0.067797442,0.0287489,0.049014023,0.196272688,0.041210282,0.019030739,-0.035984707,0.063444706,0.003287934,-0.021741867,-0.009101801,0.177106572,-0.058311577,0.130046632,0.054063075,-0.014879941,0.066484787,-0.397862779,0.098773788,0.244589347,0.019062317,-0.04511992,-0.035952373,-0.003022761,-0.03259849,-0.038058457,-0.076026347,-0.152563427,-0.058399088,0.033549309,0.011546256,-0.173019859,-0.105053565,0.002217613,-0.202312424,0.075087992,-0.046411836,-0.006917963,-0.000312291,-0.304136301,-0.015865833,0.120996709,0.074317093,-0.201455911,0.267668662,-0.061574097,-0.015224194,0.013150918,-0.046413802,0.138394707,-0.004130865,-0.07809641,-0.078041359,0.058568633,-0.013036364,-0.05076831,-0.059916298,-0.12802649,0.052622239,-0.172459305,0.132914752,0.063645118,0.02162469,0.045547643,-0.073413655,0.053995686,-0.022034332,0.44318105,0.069875522,-0.16536917,0.044786542,0.118906141,0.083051307,0.145670245,0.021502515,0.125961781,0.046999152,0.03177991,0.093892728,0.079004166,0.012370221,-0.070395532,0.152152981,-0.008103066,-0.026000776,-0.035830203,0.088272906,-0.032350534,0.17412017,-0.085200322,-0.036487239,-0.227321827,0.035929806,0.09853073,-0.095423001,0.139750023,-0.319490703,-0.023851146,0.167861779,0.082263177,-0.087022071,8.08414E-05,-0.002180427,-0.021232252,0.03584367,0.002659874,-0.046445344,-0.037224917,0.085989129,-0.049370082,-0.03589776,-0.093859853,0.075324967,0.428784945,0.018106711,-0.221041591,-0.158529729,-0.07755055,-0.055452019,-0.04897749,-0.139139583,0.06498154,0.049777322,0.099515671,0.06150678,-0.10373651,0.002679169,-0.12538171,-0.102623178,0.020815656,-1.319139008,-0.017647424,0.094900472,0.023583607,-0.08108564,-0.014622094,-0.115282702,0.00607112,0.187387216,0.044643275,-0.013147043,-0.013415208,0.057171025,0.122295741,0.060923922,0.018642821,-0.136861446,-0.130144898,-0.001155541,0.164610376,-0.07910757,-0.044651679,0.039444866,-0.0416268,0.091791776,0.156313272,0.110829038,-0.982877617,0.020741373,-0.109314458,0.080560155,-0.022676342,-0.157632344,0.405018569,0.043392242,-0.021202969,-0.044018507,-0.009467117,0.109129992,0.008553545,0.024809898,-0.013511399,0.054612161,-0.05081755,0.013491569,-0.001553897,0.046837305,0.069765751,-0.240904557,0.085645334,0.009115989,0.058712713,0.058001144,-0.054256867,0.179767717,0.04086711,0.043274099,0.033553112,0.019768815,-0.475517014,-0.033458142,0.084133767,-0.340334969,-0.140087631,-0.058278402,-0.063708043,-0.013889822,0.021906664,-0.012074308,-0.010427769,-0.131314987,-0.312830383,-0.233659417,-0.063638994,0.007070008,0.035616736,0.068847692,0.05264908,-0.081001405,0.032822018,0.126896764,-0.020689846,0.339474191,0.008526434,0,0.090393583,-0.096961019,0.057603257,0.138615868,0.134021612,-0.235553488,-0.184193818,-0.082602697,-0.150311313,0.035555874,0.031344063,0.012177783,-0.017894859,0.031583457,-0.25860456,0.031337659,0.144120651,-0.272331195,-0.070341797,-0.044419441,-0.03317211,0.219268186,0.065933325,0.025296694,-0.039666657,-0.053758513,0.105525521,-0.033425006,0.050318168,0.077747848,-0.182014442,-0.180323115,0.051869311,-0.073638729,0.001434039,-0.068077827,0.070786328,-0.045554602,0.07539441,-0.022650495,0.001155259,-0.117745184,-0.0167629,0.141305483,,
02_RPPA_pbs_01,PBS,0,0.061919439,-0.04639478,0.276227628,-0.344776319,0.073615213,-0.11268095,0.236730567,-0.264706817,0.069518434,-0.099450305,-0.747105804,-0.209417035,-0.059637277,-0.098169195,-0.110608423,-0.143624259,0.029938004,0.341036038,0.101615117,-0.004890454,0.028019254,-0.017673953,-0.056719336,-0.110902306,-0.121295753,0.279791794,-0.118065753,-0.099188781,-0.055026754,-0.073569257,0.02374958,0.004732358,-0.087586534,0.06508474,0.008918964,-0.031358976,-0.083737172,0.062474982,0.056772149,0.195981015,0.097612432,0.077227412,0.105221668,0.000310402,-0.002227165,0.02904844,0.054845816,-0.070107429,-0.027829547,-0.744342354,0.060531449,0.038159382,0.036650487,-0.303647912,0.162534185,0.376543261,0.04088683,0.103150892,-0.11388135,-0.091039867,-0.016085119,-0.042062594,0.044376239,-0.067942923,0.064119461,0.169372213,-0.059026095,-0.330737071,0.031933549,-0.063394614,-0.498538014,0.571251381,0.071105419,-0.036289351,0.016348587,-0.147838736,0.004922114,0.016374256,-0.098367852,0.154253578,0.20765084,-0.038723942,-0.019061902,0.000418601,-0.354354099,0.176171674,-0.001296268,-0.166930781,0.008677331,0.008030358,-0.132721385,0.034030074,-0.034581541,0.019135798,-0.045306771,0.021282053,0.056536433,0.072700551,0.115112705,-0.038643023,0.084747811,0.103019277,-0.094098726,0.150910587,0.136291293,-0.15760895,0.055452211,-0.035861628,0.043163966,0.172430194,-0.071425968,0.000683667,-0.054208289,0.103934752,0.073383633,0.003691277,0.010265067,-0.016197489,-0.648435962,0.018688246,-0.048994834,-0.103920071,-0.035915356,-0.504084673,0.221877366,-0.040949518,0.000416416,-0.064336198,0.076698901,-0.275127993,-0.048925578,0.061400847,-0.274292804,0.044275563,0.142917636,0.171428349,-0.104982717,0.146124147,0.048407159,0.01671319,-0.014106346,-0.046294449,-0.018973199,-0.062562117,0.007880272,-0.12215649,-0.09210104,-0.134476653,-0.005773575,-0.640622465,-0.139725942,-0.217926084,-0.366933432,-0.232603087,-0.209528156,-0.160344816,-0.048455384,0.00181607,0.144054061,0.004565397,-0.012024,-0.012682239,0.076227031,0.056571111,-0.330715616,-0.030572022,-0.725141575,0.002374699,0.014196844,0.020500911,-0.402577077,-0.003821787,-0.281140778,0.11289456,0.125251823,0.031150393,-0.011387656,0.02512173,-0.029460934,0.261145572,-0.006048021,-0.06638858,-0.245964328,-0.135267902,0.119955537,0.207021334,0.066478434,-0.819158124,-0.788825967,-0.084281819,0.124436547,0.092738853,0.078115044,-0.882898773,-0.043142138,-0.080336661,-0.041927749,-0.024950912,-0.959263932,0.627206069,0.063055101,0.026875429,0.012720547,-0.049142266,0.01172003,0.045120052,0.023872758,-0.043051,-0.005233467,-0.48583815,0.349156743,0.056764709,0.117265586,0.012333883,-0.066335852,0.044677942,0.049797038,0.059594771,0.11695953,-0.427945208,0.16660595,0.085301536,0.035541225,0.304950204,-0.007498072,0.156895736,0.020172813,-0.000724981,-0.339314961,-0.1546452,-0.070091855,0.083806371,-0.497724076,-0.331402862,0.143942253,0.080545111,0.140223397,-1.930681716,-0.517862106,0.086845087,-0.067090514,0,-0.012458481,-0.316221714,0.018920201,-0.03739133,0.107865893,0.042271898,0.252121948,0.099170965,-0.060065837,0.075065803,-0.19043163,0.146620359,0.045638911,-0.013183466,-0.180500043,-0.031442359,0.094412832,-0.141666176,0.129949497,0.103607262,-0.057017997,-0.147984971,0.065141443,-0.172445647,0.044510375,0.172752502,-0.064987358,0.009650726,-0.068690611,-0.080427336,-0.127182012,-0.00582913,0.09750299,-0.097806315,-0.221857179,0.039357762,-0.018247589,-0.342430935,0.032367813,0.039649456,-0.108186101,0.021639795,-0.126193034,0.014942905,-0.09769631,0.030036636,0.090445428,0.118541102,-0.025358866,0.126524876,0.098784304,-0.432222827,0.098574901,,
02_RPPA_EGF_01,EGF,1,-0.024802311,-0.058438142,-0.05723301,-0.121209503,0.085865256,0.065175893,0.036102889,0.04757175,0.058175221,-0.250015033,0.434450188,0.242948984,-0.054631011,0.014303765,0.147741126,-0.061722066,-0.027024417,0.123041214,0.084299886,-0.037145278,0.016206697,-0.08216395,-0.030196616,-0.026601463,-0.035198093,0.016815922,-0.084713849,-0.148388906,-0.042317971,0.027254571,-0.026096628,-0.055625347,0.03733311,0.006598845,0.019773186,-0.036247472,0.004521323,0.06574969,0.065800621,0.080692856,-0.008339817,0.042967269,-0.076977488,0.019172656,-0.067165845,0.016880808,0.020281571,0.059947428,-0.041455948,0.192993306,0.03487769,-0.065485009,-0.018540649,-0.130801131,0.003579442,0.155998298,0.029412818,0.02742208,0.030690233,0.05132219,0.005128221,-0.077221484,0.028140041,-0.234815216,-0.13834183,0.06303211,-0.019222293,0.067185939,-0.024638363,-0.008891215,-0.006598924,0.068056304,0.09283296,-0.077664163,-0.044197858,-0.212159614,-0.05406395,0.030761043,0.030031846,-0.158858227,0.046666206,-0.205341676,-0.026290383,0.007144944,-0.096408838,-0.004114989,0.006464103,-0.07920286,-0.096508733,-0.139671433,0.163994067,0.002709821,0.063239052,-0.091890195,0.043740357,0.113733128,-0.069518102,0.049691733,0.053472456,-0.062670302,0.00969298,0.007950428,-0.062757446,0.185951461,-0.069576204,-0.105111778,0.032724591,0.072250046,0.013455243,0.053532899,-0.021924724,0.033102035,-0.045162237,0.058852545,0.006702872,-0.00684226,0.024004733,-0.072571557,0.120830107,-0.010399109,-0.071601243,-0.038697646,-0.204518033,0.56885249,4.20541E-05,-0.046120122,-0.030729206,0.170929673,0,-0.176498766,0.057603036,0.02044058,0.050180723,-0.026247117,0.023063998,0.038598629,-0.095542002,0.065683375,-0.091461351,-0.061193394,0.026704429,-0.032014874,-0.047289406,-0.01220249,0.094864437,-0.110392421,-0.049194,-0.051533434,0.022096166,0.370764158,-0.203637578,-0.033979483,0.02081199,0.056989444,-0.009192541,0.028950194,0.005986087,-0.043997619,0.069393302,0.002466569,-0.019810144,-0.095566149,0.163132108,-0.032896242,0.053592745,0.033409794,-0.35821802,0.038935702,-0.013393224,-0.005602777,-0.021144198,0.010358892,-0.201380482,0.085596225,0.098465516,0.063105537,-0.07611833,0.056531854,0.177808391,0.008602627,-0.022757763,0.036516939,-0.296291162,-0.004364606,0.049117279,-0.003684733,0.000347037,0.0854829,0.322274448,-0.074421882,0.043589311,0.023819434,0.008956404,-0.216126284,0.026482994,-0.047071242,0.038576691,-0.058239487,0.096928752,0.036998153,-0.027554068,-0.028548865,-0.056305093,-0.083031428,0.067573606,-0.021587722,-0.033072568,0.009346942,-0.077047363,0.248499207,-0.051346217,-0.022346945,-0.004097034,0.101734283,-0.130453718,0.040878511,0.012830581,0.062615165,-0.075306422,-0.179744986,0.095537238,0.042801386,0.023286113,0.131469246,0.000158871,0.018748022,0.026743754,-0.010086533,0.062732657,-0.05915241,0.033183839,-0.029399023,0.076893181,-0.055576921,-0.041279094,0.023083906,-0.057021838,0.203157128,0.116985013,-0.001276925,-0.017534193,-0.012811268,0.228992272,0.337541555,-0.055106396,-0.042416568,-0.017747086,0.018891033,0.214912627,-0.022846981,-0.035744677,-0.01302558,-0.276428087,0.03968673,-0.053766845,0.173162251,-0.099077685,-0.144687952,0.013726076,-0.059434082,0.05723863,-0.055180435,-0.133907798,-0.042329571,-0.06610354,-0.186159512,0.014715701,-0.025697598,-0.057163401,-0.065037613,-0.002815763,-0.052973644,0.158756269,-0.053518969,0.02708596,-0.082681298,-0.115877789,-0.016528725,-0.126897018,0.026193973,0.021742565,-0.058328761,-0.421230421,0.027349217,-0.049402564,0.063421021,0.011884492,0.039435037,0.01762891,-0.045530237,0.00973644,-0.008526297,0.123604794,0.049000749,-0.012310559,,
02_RPPA_HGF_01,HGF,1,0.017774883,0.04994287,0.14230956,-0.021432736,0.070782289,0.09327245,0.043450001,0.147809477,0.027604749,-0.128394728,0.093565056,0.131178207,-0.022841237,0.015962024,0.226701126,0.045992046,-0.144706675,-0.153529863,-0.006895805,0.041494409,0.028539022,-0.096329551,-0.06839139,-0.090060006,0.021935705,0.011720346,-0.040598636,-0.139066984,-0.01654632,-0.011245937,0.003359187,-0.067070249,-0.033040894,-0.027277072,0.053149033,-0.058310346,-0.008737466,0.0256422,0.075292232,0.101954022,0.01086479,0.056641454,0.071572742,-0.014873519,-0.04521432,0.044901337,0.051236698,0.146975202,-0.026016485,-0.076277544,-0.008037333,0.040226422,-0.088619492,-0.215303722,-0.035702364,0.195684261,-0.065971988,0.05851471,0.067233109,0.024955028,0.020473562,-0.0025839,0.081704394,-0.085507548,-0.002214756,0.041043454,0.009212148,-0.057191439,0.021940756,-0.029740152,0.200303707,-0.072565018,0.116290492,-0.035169592,-0.049246492,-0.01251815,0.001670584,0.046225979,-0.163033646,0.023584594,0.094371098,-0.008830568,-0.061377186,-0.038198614,0.024688984,0.092583004,-0.001467747,-0.073619596,0.019803397,0.118911224,-0.132743327,0.123055668,-0.065392788,-0.061842532,-0.018957616,0.035411484,0.100070371,-0.047526578,0.075320909,0.019416565,0.053716331,0.04312899,0.001079227,-0.125880911,0.036210331,-0.06874647,-0.005870166,0.083146542,0.00203516,0.005661054,-0.026092537,0.026375914,-0.017207267,0.058218435,-0.004179316,0.034352419,-0.00497492,-0.027370855,-0.085824424,0.05828548,-0.090724225,-0.035948681,-0.069133594,-0.358861089,0.07167991,0.013988967,-0.013063243,0.025480521,-0.096334736,-0.192701146,-0.144956025,0.019819601,0.024498966,0.035695908,0.055703595,-0.002521495,-0.051026015,0.064995242,-0.100559056,-0.025762663,-0.002199674,-0.027052336,-0.03475487,-0.008586438,-0.006959099,-0.098535205,-0.166248801,-0.064530289,-0.004407017,-0.065590595,-0.104862138,-0.080815869,-0.091915409,0.135321283,-0.01199193,0.002983859,0.016234963,0.030532921,0.107516003,0.073325383,0.02547578,-0.023261989,0.129287542,-0.001471375,-0.056044037,0.041484757,-0.353897727,-0.086017385,-0.002247479,0.006203097,0.034010387,0.026924079,-0.165886407,0.10283495,0.083944051,0.045203513,-0.07356146,0.181670791,-0.137574749,0.067876496,-0.009859564,0.002859708,-0.175950483,0.00206154,0.094274197,0.151537912,-0.009180289,-0.115117779,-0.199447918,-0.008738552,0.078908171,0.08173179,0.024583868,-0.213395348,-0.048209994,-0.111218428,0.109778601,-0.083877481,-0.030645694,0.127580394,0.016807082,0.01620594,0.000828246,-0.004046352,0.001119048,0.016320765,-0.033740311,0.106114737,0.1266486,-0.054366199,-0.015570417,-0.044541183,0.043527216,0.034084388,-0.085873422,0.078954726,0.02038804,0.028742559,0.061835753,-0.02642515,0.06953931,0.038667778,0.049051039,0.062476116,0.071890772,-0.153177791,0.026738129,0,0.055060741,0.056220391,0.048493036,0.033778758,-0.028910536,-0.09316569,0.022861853,0.028583148,-0.07384644,-0.267145094,0.017054316,-0.015231068,-0.096569177,-0.009303436,0.029303703,-0.242806812,-0.012972059,-0.084607729,0.065246189,0.055565033,0.104717272,0.012051145,-0.002543615,0.057483922,-0.227642863,0.052031914,-0.048733321,-0.099455353,-0.080315314,-0.023482336,0.013858769,-0.105733981,0.065282517,-0.033385233,0.031078733,-0.018892689,0.064265504,-0.143481778,0.043496682,0.071955747,-0.038205748,-0.031610586,0.029681604,-0.096011716,0.045290176,-0.118106691,0.044753966,-0.060119739,-0.206686188,0.029703562,-0.021461909,-0.02230171,0.059148607,-0.070676109,-0.040775426,0.017446279,-0.060879261,-0.095611827,-0.212763438,0.045202847,-0.008179871,-0.040226358,0.015264972,0.07921774,0.210963233,-0.125677183,-0.032686043,,
02_RPPA_OSM_01,OSM,1,0.011025488,-0.050044338,-0.051354716,-0.053523208,0.018929138,0.034307041,0.062785341,0.214998741,-0.007316577,-0.112698786,0.239730749,0.0727936,-0.066179456,-0.034656603,0.234770235,-0.036873102,0.016446186,0.055670791,0,0.002543587,-0.000282324,0.001382589,-0.076252358,0.013416964,0.046212463,0.02274848,-0.040674038,-0.127685892,-0.011085124,-0.075869675,0.013860587,-0.075399755,0.012436968,-0.036758152,0.013192037,-0.095071785,0.006664293,0.039396761,0.001692161,0.053714606,-0.140557688,0.007995764,-0.042068129,-0.013416725,-0.03739449,-0.045701523,0.02965973,0.215165673,-0.024120512,0.151058086,0.008367061,-0.059268792,0.03616956,-0.087147363,-0.027646373,0.15623076,0.014939892,-0.036446606,-0.007686162,-0.028020147,-0.002655485,-0.004013438,0.16357743,-0.006069113,0.088407084,0.012646775,0.010526513,0.00982423,0.090725448,-0.025019433,-0.110159458,-0.099003175,-0.031935567,-0.103599454,-0.09093541,0.083162533,-0.045626863,0.131106792,0.038619425,-0.052370848,0.002536538,-0.045194041,-0.028958844,-0.04329991,0.178604749,0.012576228,0.014452214,-0.05427789,-0.061856332,0.111077249,-0.065421534,0.004250939,0.097570598,-0.02146545,0.015744835,0.012624978,0.053407255,-0.019054184,0.062421024,0.025836684,0.013482604,0.038733972,-0.017728401,-0.142458464,0.09916436,-0.015055383,0.031474295,0.056866168,-0.011000901,-0.066388576,-0.01797868,-0.030966353,-0.043836483,-0.002404707,-0.03908676,-0.036227741,0.010673253,-0.019548742,0.089759866,-0.027163954,-0.076155656,-0.040529815,0.029891911,-0.316311105,0.033217824,-0.069516101,0.001661227,0.131092976,0.058953687,-0.174295325,0.011367187,-0.063244962,0.170286018,0.01352631,0.01703191,0.049076589,-0.082687876,-0.017314589,-0.10854313,-0.096333824,0.015903663,-0.040171775,-0.04882968,0.031124963,-0.052911258,-0.088275799,-0.065710951,-0.034397986,-0.018804822,0.158384446,-0.106678451,0.027288032,0.072221704,-0.012106936,0.013584675,0.007083797,-0.019009424,0.006325726,0.048694209,0.019508717,-0.088231114,-0.018756456,0.098058113,0.010097157,0.219681231,-0.003813563,-0.154976845,-0.001330621,-0.021883935,-0.038952239,0.120022512,-0.010444732,-0.2008037,0.042257515,0.004237485,-0.005447976,-0.094413986,-0.01068872,-0.058839714,0.041299874,-0.025060848,0.01016881,0.007345238,0.059091024,0.002065595,0.182782575,-0.011411313,0.19932257,0.129482823,-0.044161906,0.04289685,0.003102314,0.033015167,-0.419206693,-0.012336036,-0.075286861,0.109415641,-0.070074022,0.157404422,-0.019040397,-0.014671199,-0.021449992,-0.047415995,-0.002887139,-0.026000491,0.001657131,0.032962127,0.001561278,0.078405956,0.283944382,-0.006083397,-0.020555326,0.014837088,0.020900395,0.088538168,0.045236333,0.023839724,-0.110279255,-0.029317557,-0.044322921,0.042104995,0.071609306,-0.021513925,-0.090823327,0.007438581,-0.03837336,0.004802356,-0.019506473,-0.048402493,0.132528223,0.016404305,-0.012179403,0.126076009,-0.327505693,0.001550592,-0.005433134,-0.019043002,0.590720267,0.08429159,0.001536015,-0.040606162,-0.006226843,-0.034167747,0.259762331,0.056478491,0.037298023,-0.007834164,-0.020183285,-0.070337475,-0.035449573,-0.056212554,-0.021576995,-0.129535555,0.013875768,0.004892259,-0.133729721,-0.105340875,-1.022254322,2.048936249,-0.07108156,0.029935297,0.019127376,0.032466821,0.017113666,-0.030548882,-0.033674225,0.020351311,0.027921436,-0.06880961,0.001183048,-0.030815008,0.030363855,-0.026495831,-0.014693455,0.016663048,0.0108561,-0.161550053,-0.056492647,0.001829768,0.011071947,0.002759544,-0.078709224,0.019156267,0.082137958,0.031537203,-0.009918493,0.037292331,0.071511428,0.075116108,0.110406604,-0.018397765,-0.049405233,0.072911663,0.122529521,0.01877216,,
